state_name,county_name,year,parameter_name,units_of_measure,mean,first_max_value
Oklahoma,Adair,2011,Nitrogen dioxide (NO2),Parts per billion,5.2445545,19.7
Oklahoma,Adair,2011,Outdoor Temperature,Degrees Fahrenheit,59.796069,110
Oklahoma,Adair,2011,Ozone,Parts per million,0.05077325,0.084749999999999992
Oklahoma,Adair,2011,Relative Humidity ,Percent relative humidity,69.408407,100
Oklahoma,Adair,2011,Sulfur dioxide,Parts per billion,1.4729705000000002,9.25
Oklahoma,Adair,2011,Wind Direction - Resultant,Degrees Compass,187.729441,359
Oklahoma,Adair,2011,Wind Speed - Resultant,Knots,5.657413,19.5
Oklahoma,Caddo,2011,Outdoor Temperature,Degrees Fahrenheit,64.499531,109
Oklahoma,Caddo,2011,Ozone,Parts per million,0.05226125,0.092
Oklahoma,Caddo,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),26,61
Oklahoma,Caddo,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.46129,24.1
Oklahoma,Caddo,2011,Relative Humidity ,Percent relative humidity,53.142597,100
Oklahoma,Canadian,2011,Ozone,Parts per million,0.052378999999999995,0.0905
Oklahoma,Carter,2011,Ozone,Parts per million,0.056257749999999995,0.098
Oklahoma,Cherokee,2011,Outdoor Temperature,Degrees Fahrenheit,60.654913,111
Oklahoma,Cherokee,2011,Ozone,Parts per million,0.04900375,0.085499999999999993
Oklahoma,Cherokee,2011,Relative Humidity ,Percent relative humidity,62.136312,93
Oklahoma,Cleveland,2011,Ozone,Parts per million,0.052717,0.089
Oklahoma,Comanche,2011,Ozone,Parts per million,0.05236375,0.0845
Oklahoma,Cotton,2011,Ozone,Parts per million,0.051952999999999992,0.0915
Oklahoma,Creek,2011,Ozone,Parts per million,0.053083250000000005,0.09475
Oklahoma,Dewey,2011,Ozone,Parts per million,0.05251675,0.086
Oklahoma,Jefferson,2011,Ozone,Parts per million,0.054346250000000006,0.091
Oklahoma,Kay,2011,Outdoor Temperature,Degrees Fahrenheit,57.534687,107
Oklahoma,Kay,2011,Ozone,Parts per million,0.05252725,0.091750000000000012
Oklahoma,Kay,2011,Relative Humidity ,Percent relative humidity,58.402545,92
Oklahoma,Kay,2011,Sulfur dioxide,Parts per billion,3.8982425000000007,30.1
Oklahoma,Mayes,2011,Outdoor Temperature,Degrees Fahrenheit,64.668971,113
Oklahoma,Mayes,2011,Ozone,Parts per million,0.052296,0.09725
Oklahoma,Mayes,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9,8
Oklahoma,Mayes,2011,Relative Humidity ,Percent relative humidity,60.004571,91
Oklahoma,McClain,2011,Ozone,Parts per million,0.052797000000000004,0.08575
Oklahoma,McCurtain,2011,Ozone,Parts per million,0.04750875,0.078499999999999986
Oklahoma,Muskogee,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),27.185714,90
Oklahoma,Muskogee,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.657143,19.8
Oklahoma,Muskogee,2011,Sulfur dioxide,Parts per billion,3.8170195000000002,95.575000000000017
Oklahoma,Oklahoma,2011,Carbon monoxide,Parts per million,0.22420400000000001,1.2000000000000002
Oklahoma,Oklahoma,2011,Nitrogen dioxide (NO2),Parts per billion,14.06609875,55.5
Oklahoma,Oklahoma,2011,Ozone,Parts per million,0.054198916666666673,0.089166666666666644
Oklahoma,Oklahoma,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),23.80847,58.5
Oklahoma,Oklahoma,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.932773000000001,27.599999999999998
Oklahoma,Oklahoma,2011,Sulfur dioxide,Parts per billion,0.92308025,4.8000000000000007
Oklahoma,Osage,2011,Outdoor Temperature,Degrees Fahrenheit,61.268839,112
Oklahoma,Osage,2011,Ozone,Parts per million,0.05193,0.1
Oklahoma,Osage,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19.527314333333329,189.33333333333331
Oklahoma,Osage,2011,Relative Humidity ,Percent relative humidity,59.814523,100
Oklahoma,Osage,2011,Sulfur dioxide,Parts per billion,5.6014635,50.675
Oklahoma,Ottawa,2011,Outdoor Temperature,Degrees Fahrenheit,60.149229,109
Oklahoma,Ottawa,2011,Ozone,Parts per million,0.04901425,0.08575
Oklahoma,Ottawa,2011,Relative Humidity ,Percent relative humidity,61.533575,92
Oklahoma,Pittsburg,2011,Ozone,Parts per million,0.05129375,0.087
Oklahoma,Pittsburg,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.566423666666667,32.333333333333336
Oklahoma,Sequoyah,2011,Nitrogen dioxide (NO2),Parts per billion,13.713011,49.3
Oklahoma,Sequoyah,2011,Outdoor Temperature,Degrees Fahrenheit,62.866103,114
Oklahoma,Sequoyah,2011,Ozone,Parts per million,0.047076999999999994,0.07825
Oklahoma,Sequoyah,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21.4377955,116
Oklahoma,Sequoyah,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.478899,24.2
Oklahoma,Sequoyah,2011,Relative Humidity ,Percent relative humidity,59.457672,89
Oklahoma,Tulsa,2011,Carbon monoxide,Parts per million,0.2710935,1.9700000000000002
Oklahoma,Tulsa,2011,Nitrogen dioxide (NO2),Parts per billion,14.820141500000002,45.2
Oklahoma,Tulsa,2011,Ozone,Parts per million,0.052054249999999996,0.0940625
Oklahoma,Tulsa,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),24.36125625,171.5
Oklahoma,Tulsa,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.167697,32.3
Oklahoma,Tulsa,2011,Sulfur dioxide,Parts per billion,1.7212111250000002,31.4125
Oregon,Clackamas,2011,Outdoor Temperature,Degrees Fahrenheit,50.666209,94
Oregon,Clackamas,2011,Ozone,Parts per million,0.036917750000000006,0.071250000000000008
Oregon,Clackamas,2011,Wind Direction - Resultant,Degrees Compass,212.27058350000001,360
Oregon,Clackamas,2011,Wind Speed - Resultant,Knots,6.000396,20.75
Oregon,Columbia,2011,Outdoor Temperature,Degrees Fahrenheit,51.141334,92
Oregon,Columbia,2011,Ozone,Parts per million,0.0317265,0.06125
Oregon,Columbia,2011,Wind Direction - Resultant,Degrees Compass,226.351712,360
Oregon,Columbia,2011,Wind Speed - Resultant,Knots,4.37119,17.8
Oregon,Coos,2011,Barometric pressure,Millibars,1009.779247,1027
Oregon,Coos,2011,Dew Point,Degrees Fahrenheit,47.676121,63
Oregon,Coos,2011,Outdoor Temperature,Degrees Fahrenheit,53.23952,75
Oregon,Coos,2011,Relative Humidity ,Percent relative humidity,84.515193,100
Oregon,Coos,2011,Wind Direction - Resultant,Degrees Compass,200.124454,360
Oregon,Coos,2011,Wind Speed - Resultant,Knots,4.018991,17.5
Oregon,Crook,2011,Barometric pressure,Millibars,915.741474,937
Oregon,Crook,2011,Outdoor Temperature,Degrees Fahrenheit,47.337606,92
Oregon,Crook,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.278788,39.5
Oregon,Crook,2011,Relative Humidity ,Percent relative humidity,58.611009,97
Oregon,Crook,2011,Wind Direction - Resultant,Degrees Compass,214.932471,360
Oregon,Crook,2011,Wind Speed - Resultant,Knots,3.453682,15.5
Oregon,Deschutes,2011,Barometric pressure,Millibars,880.547801,897
Oregon,Deschutes,2011,Outdoor Temperature,Degrees Fahrenheit,45.773865,90
Oregon,Deschutes,2011,Ozone,Parts per million,0.043488999999999993,0.062249999999999993
Oregon,Deschutes,2011,Relative Humidity ,Percent relative humidity,56.646393,96
Oregon,Deschutes,2011,Wind Direction - Resultant,Degrees Compass,218.364232,360
Oregon,Deschutes,2011,Wind Speed - Resultant,Knots,4.641955,25.2
Oregon,Harney,2011,Barometric pressure,Millibars,874.757971,892
Oregon,Harney,2011,Outdoor Temperature,Degrees Fahrenheit,44.875957,92
Oregon,Harney,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.998291,46.6
Oregon,Harney,2011,Wind Direction - Resultant,Degrees Compass,233.249254,360
Oregon,Harney,2011,Wind Speed - Resultant,Knots,3.381201,14.8
Oregon,Jackson,2011,Barometric pressure,Millibars,968.109703,987
Oregon,Jackson,2011,Outdoor Temperature,Degrees Fahrenheit,49.80923,92
Oregon,Jackson,2011,Ozone,Parts per million,0.042858499999999994,0.0645
Oregon,Jackson,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16.086207,44
Oregon,Jackson,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.673451,43
Oregon,Jackson,2011,Relative Humidity ,Percent relative humidity,73.565605,97
Oregon,Jackson,2011,Wind Direction - Resultant,Degrees Compass,220.4739,360
Oregon,Jackson,2011,Wind Speed - Resultant,Knots,2.948927,21.4
Oregon,Josephine,2011,Barometric pressure,Millibars,984.767896,1004
Oregon,Josephine,2011,Outdoor Temperature,Degrees Fahrenheit,52.169125,96
Oregon,Josephine,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.55082,31.6
Oregon,Josephine,2011,Wind Direction - Resultant,Degrees Compass,231.14226,360
Oregon,Josephine,2011,Wind Speed - Resultant,Knots,2.122859,14.2
Oregon,Klamath,2011,Barometric pressure,Millibars,876.608611,893
Oregon,Klamath,2011,Outdoor Temperature,Degrees Fahrenheit,45.880599,90
Oregon,Klamath,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),59,62
Oregon,Klamath,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.070768000000001,37.9
Oregon,Klamath,2011,Relative Humidity ,Percent relative humidity,62.048076,92
Oregon,Klamath,2011,Wind Direction - Resultant,Degrees Compass,222.322028,360
Oregon,Klamath,2011,Wind Speed - Resultant,Knots,3.553096,24.1
Oregon,Lake,2011,Barometric pressure,Millibars,854.745347,871
Oregon,Lake,2011,Outdoor Temperature,Degrees Fahrenheit,46.340282,96
Oregon,Lake,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.830909,58.3
Oregon,Lake,2011,Wind Direction - Resultant,Degrees Compass,171.326704,360
Oregon,Lake,2011,Wind Speed - Resultant,Knots,3.146844,15.4
Oregon,Lane,2011,Ozone,Parts per million,0.036801875000000005,0.073
Oregon,Lane,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12.5430245,53.5
Oregon,Lane,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.1453413333333318,29.016666666666666
Oregon,Lane,2011,Wind Direction - Resultant,Degrees Compass,209.12856233333335,359.66666666666669
Oregon,Lane,2011,Wind Speed - Resultant,Knots,2.9265226666666666,12.3
Oregon,Linn,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.263158,28.5
Oregon,Linn,2011,Wind Direction - Resultant,Degrees Compass,210.266859,359
Oregon,Linn,2011,Wind Speed - Resultant,Knots,5.157349,13.5
Oregon,Marion,2011,Outdoor Temperature,Degrees Fahrenheit,57.0000315,93
Oregon,Marion,2011,Ozone,Parts per million,0.035725000000000007,0.07
Oregon,Marion,2011,Wind Direction - Resultant,Degrees Compass,197.86975249999998,359.5
Oregon,Marion,2011,Wind Speed - Resultant,Knots,3.2202349999999997,12.95
Oregon,Multnomah,2011,Barometric pressure,Millibars,1009.487215,1031
Oregon,Multnomah,2011,Carbon monoxide,Parts per million,0.338187,3.007
Oregon,Multnomah,2011,Nitrogen dioxide (NO2),Parts per billion,13.585496,38.7
Oregon,Multnomah,2011,Outdoor Temperature,Degrees Fahrenheit,50.2236635,92.5
Oregon,Multnomah,2011,Ozone,Parts per million,0.03368625,0.081
Oregon,Multnomah,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12.884602500000002,44
Oregon,Multnomah,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.131532,42.2
Oregon,Multnomah,2011,Relative Humidity ,Percent relative humidity,72.592144,95
Oregon,Multnomah,2011,Sulfur dioxide,Parts per billion,1.08058425,9.9500000000000011
Oregon,Multnomah,2011,Wind Direction - Resultant,Degrees Compass,221.46108900000002,359.5
Oregon,Multnomah,2011,Wind Speed - Resultant,Knots,4.7460545000000005,20.950000000000003
Oregon,Umatilla,2011,Barometric pressure,Millibars,979.608358,1004
Oregon,Umatilla,2011,Outdoor Temperature,Degrees Fahrenheit,58.5466955,97
Oregon,Umatilla,2011,Ozone,Parts per million,0.042821750000000006,0.064749999999999988
Oregon,Umatilla,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.513115,26.3
Oregon,Umatilla,2011,Wind Direction - Resultant,Degrees Compass,214.4310965,360
Oregon,Umatilla,2011,Wind Speed - Resultant,Knots,4.4714779999999994,20.900000000000002
Oregon,Union,2011,Barometric pressure,Millibars,918.710845,939
Oregon,Union,2011,Outdoor Temperature,Degrees Fahrenheit,47.520512,96
Oregon,Union,2011,Relative Humidity ,Percent relative humidity,64.555708,100
Oregon,Union,2011,Wind Direction - Resultant,Degrees Compass,199.11273733333334,359.66666666666669
Oregon,Union,2011,Wind Speed - Resultant,Knots,2.9992550000000002,11.666666666666666
Oregon,Washington,2011,Barometric pressure,Millibars,1009.969416,1027
Oregon,Washington,2011,Outdoor Temperature,Degrees Fahrenheit,61.303386,94
Oregon,Washington,2011,Ozone,Parts per million,0.035214,0.071000000000000008
Oregon,Washington,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.768468,54.3
Oregon,Washington,2011,Relative Humidity ,Percent relative humidity,70.085472,99
Oregon,Washington,2011,Wind Direction - Resultant,Degrees Compass,230.669322,359
Oregon,Washington,2011,Wind Speed - Resultant,Knots,3.179786,18.1
Oregon,Yamhill,2011,Barometric pressure,Millibars,1010.779825,1030
Oregon,Yamhill,2011,Outdoor Temperature,Degrees Fahrenheit,46.852833,82
Oregon,Yamhill,2011,Relative Humidity ,Percent relative humidity,75.844624,98
Oregon,Yamhill,2011,Wind Direction - Resultant,Degrees Compass,188.074384,360
Oregon,Yamhill,2011,Wind Speed - Resultant,Knots,3.265411,13
Pennsylvania,Adams,2011,Carbon monoxide,Parts per million,0.009402,0.55
Pennsylvania,Adams,2011,Nitrogen dioxide (NO2),Parts per billion,2.5185589999999998,21
Pennsylvania,Adams,2011,Ozone,Parts per million,0.049724,0.08212499999999999
Pennsylvania,Allegheny,2011,Barometric pressure,Millibars,985.572544,1005.8
Pennsylvania,Allegheny,2011,Carbon monoxide,Parts per million,0.29467016666666662,2.2
Pennsylvania,Allegheny,2011,Nitrogen dioxide (NO2),Parts per billion,18.240129833333331,66.833333333333329
Pennsylvania,Allegheny,2011,Outdoor Temperature,Degrees Fahrenheit,61.33857,97.3
Pennsylvania,Allegheny,2011,Ozone,Parts per million,0.047812312499999995,0.091562499999999991
Pennsylvania,Allegheny,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19.005258833333329,57
Pennsylvania,Allegheny,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.557242499999997,35.374999999999993
Pennsylvania,Allegheny,2011,Sulfur dioxide,Parts per billion,4.8167923125,113.76874999999998
Pennsylvania,Allegheny,2011,Wind Direction - Resultant,Degrees Compass,195.500228,359
Pennsylvania,Allegheny,2011,Wind Speed - Resultant,Knots,3.718553,15.3
Pennsylvania,Armstrong,2011,Ozone,Parts per million,0.042438000000000003,0.079
Pennsylvania,Beaver,2011,Nitrogen dioxide (NO2),Parts per billion,15.795387999999999,53
Pennsylvania,Beaver,2011,Ozone,Parts per million,0.045242333333333336,0.083249999999999991
Pennsylvania,Beaver,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.046233,38.4
Pennsylvania,Beaver,2011,Sulfur dioxide,Parts per billion,6.840277125000001,80.425
Pennsylvania,Berks,2011,Carbon monoxide,Parts per million,0.047106999999999996,0.85000000000000009
Pennsylvania,Berks,2011,Nitrogen dioxide (NO2),Parts per billion,14.463886499999997,46
Pennsylvania,Berks,2011,Ozone,Parts per million,0.043958125000000008,0.081625
Pennsylvania,Berks,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.546746,38.1
Pennsylvania,Berks,2011,Sulfur dioxide,Parts per billion,2.8237217499999994,28.825000000000003
Pennsylvania,Blair,2011,Ozone,Parts per million,0.0447685,0.09225
Pennsylvania,Blair,2011,Sulfur dioxide,Parts per billion,4.22690225,31.800000000000004
Pennsylvania,Bucks,2011,Carbon monoxide,Parts per million,0.14608149999999998,2.1
Pennsylvania,Bucks,2011,Nitrogen dioxide (NO2),Parts per billion,16.451810000000002,50
Pennsylvania,Bucks,2011,Ozone,Parts per million,0.045101249999999996,0.088500000000000009
Pennsylvania,Bucks,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.692353,49.6
Pennsylvania,Bucks,2011,Sulfur dioxide,Parts per billion,2.56893075,24.7
Pennsylvania,Cambria,2011,Carbon monoxide,Parts per million,0.3817005,1.65
Pennsylvania,Cambria,2011,Nitrogen dioxide (NO2),Parts per billion,14.573941,46
Pennsylvania,Cambria,2011,Ozone,Parts per million,0.04349275,0.079249999999999987
Pennsylvania,Cambria,2011,Sulfur dioxide,Parts per billion,3.938167,36.775
Pennsylvania,Centre,2011,Nitrogen dioxide (NO2),Parts per billion,9.235778,44
Pennsylvania,Centre,2011,Ozone,Parts per million,0.044525,0.084749999999999978
Pennsylvania,Centre,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.871545,36.2
Pennsylvania,Centre,2011,Sulfur dioxide,Parts per billion,2.36855925,19.25
Pennsylvania,Chester,2011,Ozone,Parts per million,0.045774249999999995,0.093
Pennsylvania,Clearfield,2011,Ozone,Parts per million,0.046331250000000004,0.086250000000000007
Pennsylvania,Cumberland,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.235345,48
Pennsylvania,Dauphin,2011,Carbon monoxide,Parts per million,0.226989,1.7
Pennsylvania,Dauphin,2011,Nitrogen dioxide (NO2),Parts per billion,18.003470999999998,66
Pennsylvania,Dauphin,2011,Ozone,Parts per million,0.043623625,0.085749999999999993
Pennsylvania,Delaware,2011,Nitrogen dioxide (NO2),Parts per billion,18.407688999999998,54
Pennsylvania,Delaware,2011,Ozone,Parts per million,0.0455745,0.089
Pennsylvania,Delaware,2011,Sulfur dioxide,Parts per billion,1.6306515,16.950000000000003
Pennsylvania,Elk,2011,Ozone,Parts per million,0.043114749999999993,0.07475
Pennsylvania,Erie,2011,Carbon monoxide,Parts per million,0.116349,1.4
Pennsylvania,Erie,2011,Nitrogen dioxide (NO2),Parts per billion,12.224108000000001,57
Pennsylvania,Erie,2011,Ozone,Parts per million,0.044651750000000004,0.08274999999999999
Pennsylvania,Erie,2011,Sulfur dioxide,Parts per billion,2.7867450000000002,23.975
Pennsylvania,Franklin,2011,Ozone,Parts per million,0.044122999999999996,0.0755
Pennsylvania,Greene,2011,Ozone,Parts per million,0.045643500000000004,0.076
Pennsylvania,Greene,2011,Sulfur dioxide,Parts per billion,2.260476,19.95
Pennsylvania,Indiana,2011,Ozone,Parts per million,0.04673475,0.08475
Pennsylvania,Indiana,2011,Sulfur dioxide,Parts per billion,6.7819055,85.075
Pennsylvania,Lackawanna,2011,Carbon monoxide,Parts per million,0.1216615,1.15
Pennsylvania,Lackawanna,2011,Nitrogen dioxide (NO2),Parts per billion,15.285898500000002,63
Pennsylvania,Lackawanna,2011,Ozone,Parts per million,0.041953624999999994,0.073875
Pennsylvania,Lancaster,2011,Nitrogen dioxide (NO2),Parts per billion,17.761594000000002,60
Pennsylvania,Lancaster,2011,Ozone,Parts per million,0.04687375,0.091250000000000012
Pennsylvania,Lancaster,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.030226,39.4
Pennsylvania,Lawrence,2011,Carbon monoxide,Parts per million,0.203593,2.05
Pennsylvania,Lawrence,2011,Ozone,Parts per million,0.044033249999999996,0.081499999999999989
Pennsylvania,Lawrence,2011,Sulfur dioxide,Parts per billion,4.9723255,51.025
Pennsylvania,Lebanon,2011,Ozone,Parts per million,0.04689425,0.088
Pennsylvania,Lehigh,2011,Ozone,Parts per million,0.04519175,0.086750000000000008
Pennsylvania,Luzerne,2011,Ozone,Parts per million,0.040107999999999991,0.0715
Pennsylvania,Luzerne,2011,Sulfur dioxide,Parts per billion,1.79024825,16.799999999999997
Pennsylvania,Lycoming,2011,Ozone,Parts per million,0.03990075,0.072749999999999981
Pennsylvania,Lycoming,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15.37037,36
Pennsylvania,Mercer,2011,Ozone,Parts per million,0.044750875,0.084374999999999992
Pennsylvania,Mercer,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.71962,44.7
Pennsylvania,Monroe,2011,Ozone,Parts per million,0.040310500000000006,0.06725
Pennsylvania,Montgomery,2011,Ozone,Parts per million,0.046281249999999996,0.08925
Pennsylvania,Montgomery,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.234513,33.7
Pennsylvania,Montgomery,2011,Sulfur dioxide,Parts per billion,3.2225087500000003,15.1
Pennsylvania,Northampton,2011,Carbon monoxide,Parts per million,0.15910200000000002,1.5499999999999998
Pennsylvania,Northampton,2011,Nitrogen dioxide (NO2),Parts per billion,16.988529,53
Pennsylvania,Northampton,2011,Ozone,Parts per million,0.042579750000000013,0.07875
Pennsylvania,Northampton,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.216379,53.2
Pennsylvania,Northampton,2011,Sulfur dioxide,Parts per billion,4.14929975,27.150000000000002
Pennsylvania,Perry,2011,Nitrogen dioxide (NO2),Parts per billion,4.8095859999999995,103
Pennsylvania,Perry,2011,Ozone,Parts per million,0.04364225,0.075749999999999984
Pennsylvania,Perry,2011,Sulfur dioxide,Parts per billion,0.49577175000000007,9.575
Pennsylvania,Philadelphia,2011,Carbon monoxide,Parts per million,0.27646175,2.0500000000000003
Pennsylvania,Philadelphia,2011,Nitrogen dioxide (NO2),Parts per billion,26.5119715,73.4
Pennsylvania,Philadelphia,2011,Outdoor Temperature,Degrees Fahrenheit,59.197963,104.5
Pennsylvania,Philadelphia,2011,Ozone,Parts per million,0.045321083333333331,0.088999999999999982
Pennsylvania,Philadelphia,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21.854454666666665,56.333333333333329
Pennsylvania,Philadelphia,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.989711,34.949999999999996
Pennsylvania,Philadelphia,2011,Sulfur dioxide,Parts per billion,2.3526818888888892,12.8
Pennsylvania,Philadelphia,2011,Wind Direction - Resultant,Degrees Compass,184.570311,359.4
Pennsylvania,Philadelphia,2011,Wind Speed - Resultant,Knots,3.117303,21.7
Pennsylvania,Somerset,2011,Ozone,Parts per million,0.044336,0.07775
Pennsylvania,Tioga,2011,Ozone,Parts per million,0.046299999999999994,0.075749999999999984
Pennsylvania,Warren,2011,Sulfur dioxide,Parts per billion,5.5789057500000006,125.00000000000001
Pennsylvania,Washington,2011,Carbon monoxide,Parts per million,0.43099750000000003,1.4
Pennsylvania,Washington,2011,Nitrogen dioxide (NO2),Parts per billion,14.694076500000001,52
Pennsylvania,Washington,2011,Ozone,Parts per million,0.044895500000000012,0.077249999999999985
Pennsylvania,Washington,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18.508772,60
Pennsylvania,Washington,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.783481,34.7
Pennsylvania,Washington,2011,Sulfur dioxide,Parts per billion,4.082159375,39.349999999999994
Pennsylvania,Westmoreland,2011,Ozone,Parts per million,0.041723124999999993,0.077249999999999971
Pennsylvania,York,2011,Carbon monoxide,Parts per million,0.26189,1.7000000000000002
Pennsylvania,York,2011,Nitrogen dioxide (NO2),Parts per billion,19.152822,54
Pennsylvania,York,2011,Ozone,Parts per million,0.046662125000000006,0.084875
Pennsylvania,York,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.494118,33.1
Pennsylvania,York,2011,Sulfur dioxide,Parts per billion,2.30827375,63.175000000000011
Puerto Rico,Adjuntas,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.271429,13
Puerto Rico,Bayamon,2011,Carbon monoxide,Parts per million,0.31599674999999994,3.2500000000000004
Puerto Rico,Bayamon,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.505263,17.2
Puerto Rico,Bayamon,2011,Sulfur dioxide,Parts per billion,2.719974375,18.837500000000002
Puerto Rico,Catano,2011,Ozone,Parts per million,0.022324999999999998,0.060749999999999992
Puerto Rico,Catano,2011,Sulfur dioxide,Parts per billion,0.83862975000000006,23.9
Puerto Rico,Fajardo,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21.651899,63
Puerto Rico,Fajardo,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.530851,15.2
Puerto Rico,Guayama,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.367442,14.4
Puerto Rico,Guayama,2011,Sulfur dioxide,Parts per billion,0.81496724999999992,40.775
Puerto Rico,Guayanilla,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.478571,11.8
Puerto Rico,Guaynabo,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25.742857,68
Puerto Rico,Guaynabo,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.428571,16.8
Puerto Rico,Humacao,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.394444,14.3
Puerto Rico,Juncos,2011,Ozone,Parts per million,0.021455500000000002,0.040500000000000008
Puerto Rico,Juncos,2011,Sulfur dioxide,Parts per billion,3.3507202499999997,24.075000000000003
Puerto Rico,Mayagnez,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.49403,14.4
Puerto Rico,Ponce,2011,Carbon monoxide,Parts per million,0.7637165,2.6
Puerto Rico,Ponce,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),30.774775,73
Puerto Rico,Ponce,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.495745,15.4
Puerto Rico,Salinas,2011,Sulfur dioxide,Parts per billion,1.65896025,17.825000000000003
Puerto Rico,San Juan,2011,Carbon monoxide,Parts per million,1.014054,10.349999999999998
Puerto Rico,San Juan,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.376471,19
Rhode Island,Kent,2011,Barometric pressure,Millibars,1004.426012,1030
Rhode Island,Kent,2011,Nitrogen dioxide (NO2),Parts per billion,1.9314874999999998,18.1
Rhode Island,Kent,2011,Outdoor Temperature,Degrees Fahrenheit,50.702319,100
Rhode Island,Kent,2011,Ozone,Parts per million,0.04788725,0.090500000000000011
Rhode Island,Kent,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8.75,24
Rhode Island,Kent,2011,Relative Humidity ,Percent relative humidity,76.621425,95
Rhode Island,Kent,2011,Wind Direction - Resultant,Degrees Compass,190.045588,359
Rhode Island,Kent,2011,Wind Speed - Resultant,Knots,2.166388,9.4
Rhode Island,Providence,2011,Barometric pressure,Millibars,1010.376871,1038
Rhode Island,Providence,2011,Carbon monoxide,Parts per million,0.2325065,1.6
Rhode Island,Providence,2011,Nitrogen dioxide (NO2),Parts per billion,12.6666585,47
Rhode Island,Providence,2011,Outdoor Temperature,Degrees Fahrenheit,53.815266,101
Rhode Island,Providence,2011,Ozone,Parts per million,0.04604,0.083249999999999991
Rhode Island,Providence,2011,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14.561103,33.666666666666664
Rhode Island,Providence,2011,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.994887499999999,32.05
Rhode Island,Providence,2011,Relative Humidity ,Percent relative humidity,68.6238675,95.5
